TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
HBB,115008N,Pro Superfast 100 Xtra - Fibre to your Home,120.0,12.0
HBB,115008,Pro Superfast 100 Xtra - Fibre to your Home,25.0,2.5
HBB,115009N,Pro Superfast 2 Xtra Fibre to your Home,120.0,12.0
HBB,115009,Pro Superfast 2 Xtra Fibre to your Home,25.0,2.5
HBB,115010N,Pro Superfast 1 Xtra with Alexa Built-In Fibre to your Home,130.0,13.0
HBB,115010,Pro Superfast 1 Xtra with Alexa Built-In Fibre to your Home,25.0,2.5
HBB,115011N,Pro Superfast 1 Xtra with Alexa Built-In - Fibre to your Home,130.0,13.0
HBB,115011,Pro Superfast 1 Xtra with Alexa Built-In - Fibre to your Home,25.0,2.5
HBB,115012N,Pro Superfast 1 Xtra with Alexa Built-In,130.0,13.0
HBB,115012,Pro Superfast 1 Xtra with Alexa Built-In,25.0,2.5
HBB,115013N,Pro Superfast 2 Xtra with Alexa Built-In - Fibre to your Home,130.0,13.0
HBB,115013,Pro Superfast 2 Xtra with Alexa Built-In - Fibre to your Home,25.0,2.5
HBB,115014N,Pro Superfast 2 Xtra with Alexa Built-In ,130.0,13.0
HBB,115014,Pro Superfast 2 Xtra with Alexa Built-In ,25.0,2.5
HBB,115015N,Pro Ultrafast 200 Xtra with Alexa Built-In Fibre to your Home,170.0,17.0
HBB,115015,Pro Ultrafast 200 Xtra with Alexa Built-In Fibre to your Home,25.0,2.5
HBB,115016N,Pro Ultrafast 200 Xtra with Alexa Built-In - Fibre to your Home,170.0,17.0
HBB,115016,Pro Ultrafast 200 Xtra with Alexa Built-In - Fibre to your Home,25.0,2.5
HBB,115017N,Pro Ultrafast 500 Xtra with Alexa Built-In Fibre to your Home,180.0,18.0
HBB,115017,Pro Ultrafast 500 Xtra with Alexa Built-In Fibre to your Home,25.0,2.5
HBB,115018N,Pro Ultrafast 500 Xtra with Alexa Built-In - Fibre to your Home,180.0,18.0
HBB,115018,Pro Ultrafast 500 Xtra with Alexa Built-In - Fibre to your Home,25.0,2.5
HBB,115019N,Pro Gigafast 900 Xtra with Alexa Built-In Fibre to your Home,190.0,19.0
HBB,115019,Pro Gigafast 900 Xtra with Alexa Built-In Fibre to your Home,25.0,2.5
HBB,115020N,Pro Gigafast 900 Xtra with Alexa Built-In - Fibre to your Home,190.0,19.0
HBB,115020,Pro Gigafast 900 Xtra with Alexa Built-In - Fibre to your Home,25.0,2.5
HBB,115021N,Pro Superfast 100 Xtra with Alexa Built-In Fibre to your Home,140.0,14.0
HBB,115021,Pro Superfast 100 Xtra with Alexa Built-In Fibre to your Home,25.0,2.5
HBB,115022N,Pro Superfast 100 Xtra with Alexa Built-In - Fibre to your Home,140.0,14.0
HBB,115022,Pro Superfast 100 Xtra with Alexa Built-In - Fibre to your Home,25.0,2.5
HBB,115023N,Pro Superfast 2 Xtra with Alexa Built-In Fibre to your Home,130.0,13.0
HBB,115023,Pro Superfast 2 Xtra with Alexa Built-In Fibre to your Home,25.0,2.5
HBB,116963N,Superfast 1,60.0,6.0
HBB,116963,Superfast 1,15.0,1.5
HBB,116964N,Superfast 1,60.0,6.0
HBB,116964,Superfast 1,15.0,1.5
HBB,116965N,Superfast 2,60.0,6.0
HBB,116965,Superfast 2,15.0,1.5
HBB,116966N,Superfast 2,60.0,6.0
HBB,116966,Superfast 2,15.0,1.5
HBB,116968N,Superfast 100,70.0,7.0
HBB,116968,Superfast 100,15.0,1.5
MBB,116524N,24month Band Z Tablet Laptop  Plan Unlimited Max ,212.39,10.6195
MBB,116524,24month Band Z Tablet Laptop  Plan Unlimited Max ,138.05349999999999,6.9026749999999995
MBB,116525N,24month Band Z Tablet Laptop  Plan 2GB ,221.38,11.069
MBB,116525,24month Band Z Tablet Laptop  Plan 2GB ,110.69,5.5345
MBB,116526N,24month Band Z Tablet Laptop  Plan 25GB ,245.36,12.268
MBB,116526,24month Band Z Tablet Laptop  Plan 25GB ,122.68,6.134
MBB,116527N,24month Band Y Tablet Laptop  Plan Unlimited Max ,104.67,5.2335
MBB,116527,24month Band Y Tablet Laptop  Plan Unlimited Max ,68.0355,3.401775
MBB,116528N,24month Band Y Tablet Laptop  Plan 2GB ,106.17,5.3085
MBB,116528,24month Band Y Tablet Laptop  Plan 2GB ,53.085,2.65425
MBB,116529N,24month Band Y Tablet Laptop  Plan 25GB ,130.15,6.5075
MBB,116529,24month Band Y Tablet Laptop  Plan 25GB ,65.075,3.25375
MBB,116530N,24month Band X Tablet Laptop  Plan Plan Unlimited Max,136.16,6.808
MBB,116530,24month Band X Tablet Laptop  Plan Plan Unlimited Max,88.504,4.4252
MBB,116531N,24month Band X Tablet Laptop  Plan 2GB,113.68,5.684000000000001
MBB,116531,24month Band X Tablet Laptop  Plan 2GB,56.84,2.8420000000000005
MBB,116532N,24month Band X Tablet Laptop  Plan 25GB,137.66,6.883
MBB,116532,24month Band X Tablet Laptop  Plan 25GB,68.83,3.4415
MBB,116533N,24month Band Q Tablet Laptop  Plan Unlimited Max ,168.05,8.402500000000002
MBB,116533,24month Band Q Tablet Laptop  Plan Unlimited Max ,109.23250000000002,5.4616250000000015
MBB,116534N,24month Band Q Tablet Laptop  Plan 2GB ,184.54,9.227
MBB,116534,24month Band Q Tablet Laptop  Plan 2GB ,92.27,4.6135
MBB,116535N,24month Band Q Tablet Laptop  Plan 25GB ,208.52,10.426000000000002
MBB,116535,24month Band Q Tablet Laptop  Plan 25GB ,104.26,5.213000000000001
MBB,116536N,24month Band P Tablet Laptop  Plan Unlimited Max ,265.46,13.273
MBB,116536,24month Band P Tablet Laptop  Plan Unlimited Max ,172.549,8.627450000000001
MBB,116537N,24month Band P Tablet Laptop  Plan 2GB ,285.69,14.284500000000001
MBB,116537,24month Band P Tablet Laptop  Plan 2GB ,142.845,7.142250000000001
MBB,116538N,24month Band P Tablet Laptop  Plan 25GB,309.67,15.483500000000001
MBB,116538,24month Band P Tablet Laptop  Plan 25GB,154.835,7.741750000000001
MBB,116539N,24month Band 8 Tablet Laptop  Plan 100GB ,57.01,2.8505000000000003
MBB,116539,24month Band 8 Tablet Laptop  Plan 100GB ,28.505,1.4252500000000001
MBB,116540N,24month Band 8 Tablet Laptop  Plan Unlimited Max,98.97,4.9485
MBB,116540,24month Band 8 Tablet Laptop  Plan Unlimited Max,64.3305,3.2165250000000003
MBB,116541N,24month Band 8 Tablet Laptop  Plan 2GB,9.05,0.45250000000000007
MBB,116541,24month Band 8 Tablet Laptop  Plan 2GB,4.525,0.22625000000000003
MBB,116542N,24month Band 8 Tablet Laptop  Plan 25GB,27.03,1.3515000000000001
MBB,116542,24month Band 8 Tablet Laptop  Plan 25GB,13.515,0.6757500000000001
MBB,116543N,24month Band 7 Tablet Laptop  Plan 100GB ,103.44,5.172000000000001
MBB,116543,24month Band 7 Tablet Laptop  Plan 100GB ,51.72,2.5860000000000003
MBB,116544N,24month Band 7 Tablet Laptop  Plan Unlimited Max,107.94,5.397
MBB,116544,24month Band 7 Tablet Laptop  Plan Unlimited Max,70.161,3.5080500000000003
MBB,116545N,24month Band 7 Tablet Laptop  Plan 2GB,43.49,2.1745
MBB,116545,24month Band 7 Tablet Laptop  Plan 2GB,21.745,1.08725
MBB,116546N,24month Band 7 Tablet Laptop  Plan 25GB,67.47,3.3735
MBB,116546,24month Band 7 Tablet Laptop  Plan 25GB,33.735,1.68675
MBB,116547N,24month Band 6A Tablet Laptop  Plan Unlimited Max,113.42,5.671
MBB,116547,24month Band 6A Tablet Laptop  Plan Unlimited Max,73.723,3.68615
MBB,116548N,24month Band 6A Tablet Laptop  Plan 2GB,50.47,2.5235000000000003
MBB,116548,24month Band 6A Tablet Laptop  Plan 2GB,25.235,1.2617500000000001
MBB,116549N,24month Band 6A Tablet Laptop  Plan 25GB,74.45,3.7225
MBB,116549,24month Band 6A Tablet Laptop  Plan 25GB,37.225,1.86125
MBB,116550N,24month Band 6A Tablet Laptop  Plan 100GB,110.42,5.521000000000001
MBB,116550,24month Band 6A Tablet Laptop  Plan 100GB,55.21,2.7605000000000004
MBB,116551N,24month Band 6 Tablet Laptop  Plan Unlimited Max,56.47,2.8235
MBB,116551,24month Band 6 Tablet Laptop  Plan Unlimited Max,36.7055,1.8352750000000002
MBB,116552N,24month Band 6 Tablet Laptop  Plan 2GB,26.5,1.3250000000000002
MBB,116552,24month Band 6 Tablet Laptop  Plan 2GB,13.25,0.6625000000000001
MBB,116553N,24month Band  6 Tablet Laptop  Plan 25GB,38.49,1.9245
MBB,116553,24month Band  6 Tablet Laptop  Plan 25GB,19.245,0.96225
MBB,116554N,24month Band 6 Tablet Laptop  Plan 100GB,74.46,3.723
MBB,116554,24month Band 6 Tablet Laptop  Plan 100GB,37.23,1.8615
MBB,116555N,24month Band 5A Tablet Laptop  Plan Unlimited Max,62.47,3.1235
MBB,116555,24month Band 5A Tablet Laptop  Plan Unlimited Max,40.6055,2.030275
MBB,116556N,24month Band 5A Tablet Laptop  Plan 2GB,62.47,3.1235
MBB,116556,24month Band 5A Tablet Laptop  Plan 2GB,31.235,1.56175
MBB,116557N,24month Band 5A Tablet Laptop  Plan 25GB,86.45,4.322500000000001
MBB,116557,24month Band 5A Tablet Laptop  Plan 25GB,43.225,2.1612500000000003
MBB,116558N,24month Band 5A Tablet Laptop  Plan 100GB,116.42,5.821000000000001
MBB,116558,24month Band 5A Tablet Laptop  Plan 100GB,58.21,2.9105000000000003
MBB,116559N,24month Band 5 Tablet Laptop  Plan Unlimited Max,95.27,4.7635
MBB,116559,24month Band 5 Tablet Laptop  Plan Unlimited Max,61.9255,3.0962750000000003
MBB,116560N,24month Band 5 Tablet Laptop  Plan 2GB,63.8,3.19
MBB,116560,24month Band 5 Tablet Laptop  Plan 2GB,31.9,1.595
MBB,116561N,24month Band 5 Tablet Laptop  Plan 25GB,87.78,4.389
MBB,116561,24month Band 5 Tablet Laptop  Plan 25GB,43.89,2.1945
MBB,116562N,24month Band 4 Tablet Laptop  Plan Unlimited Max,86.79,4.3395
MBB,116562,24month Band 4 Tablet Laptop  Plan Unlimited Max,56.413500000000006,2.8206750000000005
MBB,116563N,24month Band 4 Tablet Laptop  Plan 2GB,58.32,2.9160000000000004
MBB,116563,24month Band 4 Tablet Laptop  Plan 2GB,29.16,1.4580000000000002
MBB,116564N,24month Band 4 Tablet Laptop  Plan 25GB,82.3,4.115
MBB,116564,24month Band 4 Tablet Laptop  Plan 25GB,41.15,2.0575
MBB,116565N,24month Band 3 Tablet Laptop  Plan Unlimited Max,117.74,5.8870000000000005
MBB,116565,24month Band 3 Tablet Laptop  Plan Unlimited Max,76.531,3.8265500000000006
MBB,116566N,24month Band 3 Tablet Laptop  Plan 25GB,116.24,5.812
MBB,116566,24month Band 3 Tablet Laptop  Plan 25GB,58.12,2.906
MBB,116567N,24month Band 3  Tablet Laptop  Plan 2GB,92.26,4.613
MBB,116567,24month Band 3  Tablet Laptop  Plan 2GB,46.13,2.3065
MBB,116568N,24month Band 2 Tablet Laptop  Plan Unlimited Max,88.06,4.4030000000000005
MBB,116568,24month Band 2 Tablet Laptop  Plan Unlimited Max,57.239000000000004,2.86195
MBB,116569N,24month Band 2 Tablet Laptop  Plan 2GB,66.33,3.3165
MBB,116569,24month Band 2 Tablet Laptop  Plan 2GB,33.165,1.65825
MBB,116570N,24month Band 2 Tablet Laptop  Plan 25GB,90.31,4.5155
MBB,116570,24month Band 2 Tablet Laptop  Plan 25GB,45.155,2.25775
MBB,116571N,24month Band 1 Tablet Laptop  Plan Unlimited Max,101.92,5.096
MBB,116571,24month Band 1 Tablet Laptop  Plan Unlimited Max,66.248,3.3124000000000002
MBB,116572N,24month Band 1 Tablet Laptop  Plan 2GB,83.93,4.1965
MBB,116572,24month Band 1 Tablet Laptop  Plan 2GB,41.965,2.09825
MBB,116573N,24month Band 1 Tablet Laptop  Plan 25GB,107.91,5.3955
MBB,116573,24month Band 1 Tablet Laptop  Plan 25GB,53.955,2.69775
MBB,116574N,24month Band 0A Tablet  Plan 25GB,132.87,6.6435
MBB,116574,24month Band 0A Tablet  Plan 25GB,66.435,3.32175
MBB,116575N,24month Band 0A Tablet Laptop  Plan Unlimited Max,122.38,6.119
MBB,116575,24month Band 0A Tablet Laptop  Plan Unlimited Max,79.547,3.97735
MBB,116576N,24month Band 0A Tablet Laptop  Plan 2GB,108.89,5.444500000000001
MBB,116576,24month Band 0A Tablet Laptop  Plan 2GB,54.445,2.7222500000000003
MBB,116577N,24month Band 0 Tablet Laptop  Plan Unlimited Max,126.22,6.311
MBB,116577,24month Band 0 Tablet Laptop  Plan Unlimited Max,82.043,4.102150000000001
MBB,116578N,24month Band 0 Tablet Laptop  Plan 2GB,99.24,4.962
MBB,116578,24month Band 0 Tablet Laptop  Plan 2GB,49.62,2.481
MBB,116579N,24month Band 0 Tablet Laptop  Plan 25GB,123.22,6.1610000000000005
MBB,116579,24month Band 0 Tablet Laptop  Plan 25GB,61.61,3.0805000000000002
MBB,116580N,30day Dongle Mobile WiFi Plan Unlimited Max C,77.06,3.853
MBB,116580,30day Dongle Mobile WiFi Plan Unlimited Max C,50.089000000000006,2.5044500000000003
MBB,116581N,30day Dongle Mobile WiFi Plan Unlimited Max A,103.0,5.15
MBB,116581,30day Dongle Mobile WiFi Plan Unlimited Max A,66.95,3.3475
MBB,116582N,30day Dongle Mobile WiFi Plan 30GB A,72.15,3.6075000000000004
MBB,116582,30day Dongle Mobile WiFi Plan 30GB A,36.075,1.8037500000000002
MBB,116583N,30day Dongle Mobile WiFi Plan Unlimited Max B,86.87,4.343500000000001
MBB,116583,30day Dongle Mobile WiFi Plan Unlimited Max B,56.465500000000006,2.8232750000000006
MBB,116584N,30day Dongle Mobile WiFi Plan 4GB C,26.98,1.3490000000000002
MBB,116584,30day Dongle Mobile WiFi Plan 4GB C,13.49,0.6745000000000001
MBB,116585N,30day Dongle Mobile WiFi Plan 4GB B,35.64,1.782
MBB,116585,30day Dongle Mobile WiFi Plan 4GB B,17.82,0.891
MBB,116586N,30day  Dongle Mobile WiFi Plan 4GB A,49.05,2.4525
MBB,116586,30day  Dongle Mobile WiFi Plan 4GB A,24.525,1.22625
MBB,116587N,30day Dongle Mobile WiFi Plan 30GB C,53.96,2.6980000000000004
MBB,116587,30day Dongle Mobile WiFi Plan 30GB C,26.98,1.3490000000000002
MBB,116588N,30day Dongle Mobile WiFi Plan 30GB B,59.89,2.9945000000000004
MBB,116588,30day Dongle Mobile WiFi Plan 30GB B,29.945,1.4972500000000002
MBB,116589N,12mth Dongle Mobile WiFi plan Unlimited Max B,146.27,7.313500000000001
MBB,116589,12mth Dongle Mobile WiFi plan Unlimited Max B,95.0755,4.753775
MBB,116590N,12mth Dongle Mobile WiFi plan Unlimited Max C,127.74,6.3870000000000005
MBB,116590,12mth Dongle Mobile WiFi plan Unlimited Max C,83.031,4.15155
MBB,116591N,12mth Dongle Mobile WiFi plan 30GB A,93.36,4.668
MBB,116591,12mth Dongle Mobile WiFi plan 30GB A,46.68,2.334
MBB,116592N,12mth Dongle Mobile WiFi plan 4GB A,47.63,2.3815000000000004
MBB,116592,12mth Dongle Mobile WiFi plan 4GB A,23.815,1.1907500000000002
MBB,116593N,12mth Dongle Mobile WiFi plan 30GB B,95.31,4.7655
MBB,116593,12mth Dongle Mobile WiFi plan 30GB B,47.655,2.38275
MBB,116594N,12mth Dongle Mobile WiFi plan Unlimited Max A,133.2,6.66
MBB,116594,12mth Dongle Mobile WiFi plan Unlimited Max A,86.58,4.329
MBB,116595N,12mth Dongle Mobile WiFi plan 4GB C,32.43,1.6215000000000002
MBB,116595,12mth Dongle Mobile WiFi plan 4GB C,16.215,0.8107500000000001
MBB,116596N,12mth Dongle Mobile WiFi plan 4GB B,44.36,2.218
MBB,116596,12mth Dongle Mobile WiFi plan 4GB B,22.18,1.109
MBB,116597N,12mth Dongle Mobile WiFi plan 30GB C,76.78,3.8390000000000004
MBB,116597,12mth Dongle Mobile WiFi plan 30GB C,38.39,1.9195000000000002
MBB,116598N,24mth Dongle Mobile WiFi Plan 30GB B,113.3,5.665
MBB,116598,24mth Dongle Mobile WiFi Plan 30GB B,56.65,2.8325
MBB,116599N,24mth Dongle Mobile WiFi Plan 30GB C,89.32,4.466
MBB,116599,24mth Dongle Mobile WiFi Plan 30GB C,44.66,2.233
MBB,116600N,24mth Dongle Mobile WiFi Plan Unlimited Max B,150.77,7.538500000000001
MBB,116600,24mth Dongle Mobile WiFi Plan Unlimited Max B,98.00050000000002,4.900025000000001
MBB,116601N,24mth  Dongle Mobile WiFi Plan 4GB A,58.21,2.9105000000000003
MBB,116601,24mth  Dongle Mobile WiFi Plan 4GB A,29.105,1.4552500000000002
MBB,116602N,24mth Dongle Mobile WiFi Plan 30GB A,109.98,5.4990000000000006
MBB,116602,24mth Dongle Mobile WiFi Plan 30GB A,54.99,2.7495000000000003
MBB,116603N,24mth Dongle Mobile WiFi Plan Unlimited Max A,138.14,6.907
MBB,116603,24mth Dongle Mobile WiFi Plan Unlimited Max A,89.791,4.48955
MBB,116604N,24mth Dongle Mobile WiFi Plan Unlimited Max C,129.78,6.489000000000001
MBB,116604,24mth Dongle Mobile WiFi Plan Unlimited Max C,84.357,4.21785
MBB,116605N,24mth Dongle Mobile WiFi Plan 4GB C,35.97,1.7985
MBB,116605,24mth Dongle Mobile WiFi Plan 4GB C,17.985,0.89925
MBB,116606N,24mth Dongle Mobile WiFi Plan 4GB B,53.35,2.6675000000000004
MBB,116606,24mth Dongle Mobile WiFi Plan 4GB B,26.675,1.3337500000000002
MBB,116607N,Unlimited Max  Data SIM Plan 30day ,84.15,4.2075000000000005
MBB,116607,Unlimited Max  Data SIM Plan 30day ,54.697500000000005,2.7348750000000006
MBB,116608N,4GB Data SIM Plan 30day,30.2,1.51
MBB,116608,4GB Data SIM Plan 30day,15.1,0.755
MBB,116609N,30GB Data SIM Plan 30day,57.17,2.8585000000000003
MBB,116609,30GB Data SIM Plan 30day,28.585,1.4292500000000001
MBB,116610N,4GB Data SIM plan 12mth,44.37,2.2185
MBB,116610,4GB Data SIM plan 12mth,22.185,1.10925
MBB,116611N,30GB Data SIM plan 12mth,95.32,4.766
MBB,116611,30GB Data SIM plan 12mth,47.66,2.383
MBB,116612N,Unlimited Max Data SIM plan 12mth,146.28,7.314
MBB,116612,Unlimited Max Data SIM plan 12mth,95.08200000000001,4.7541
MBB,116613N,4GB Data SIM plan 24mth ,53.36,2.668
MBB,116613,4GB Data SIM plan 24mth ,26.68,1.334
MBB,116614N,30GB Data SIM plan 24mth,113.31,5.665500000000001
MBB,116614,30GB Data SIM plan 24mth,56.655,2.8327500000000003
MBB,116615N,Unlimited Max Data SIM plan 24mth,150.78,7.539000000000001
MBB,116615,Unlimited Max Data SIM plan 24mth,98.007,4.90035
ONE NUMBER,111005N,Amazon DVA package,0.0,0.0
ONE NUMBER,111005,Amazon DVA package,0.0,0.0
ONE NUMBER,111990N,One Number SIMO,17.17,0.8585000000000002
ONE NUMBER,111990,One Number SIMO,8.585,0.4292500000000001
ONE NUMBER,114389N,24m OneNumber Plan A,48.95,2.4475000000000002
ONE NUMBER,114389,24m OneNumber Plan A,24.475,1.2237500000000001
ONE NUMBER,114390N,24m OneNumber Plan B,38.18,1.909
ONE NUMBER,114390,24m OneNumber Plan B,19.09,0.9545
ONE NUMBER,114391N,24m OneNumber Plan C,36.05,1.8025
ONE NUMBER,114391,24m OneNumber Plan C,18.025,0.90125
ONE NUMBER,114392N,24m OneNumber Plan D,58.39,2.9195
ONE NUMBER,114392,24m OneNumber Plan D,29.195,1.45975
ONE NUMBER,114393N,24m OneNumber Plan E,44.35,2.2175000000000002
ONE NUMBER,114393,24m OneNumber Plan E,22.175,1.1087500000000001
ONE NUMBER,114394N,24m OneNumber Plan F,38.95,1.9475000000000002
ONE NUMBER,114394,24m OneNumber Plan F,19.475,0.9737500000000001
ONE NUMBER,114395N,24m OneNumber Plan G,42.24,2.112
ONE NUMBER,114395,24m OneNumber Plan G,21.12,1.056
SIMO,114962N,Pre to Post 12 months SIMO Unlmins 2GB Plan,22.89,1.1445
SIMO,114962,Pre to Post 12 months SIMO Unlmins 2GB Plan,11.445,0.57225
SIMO,114963N,Pre to Post 12 months SIMO Unlmins 7GB Plan,29.43,1.4715
SIMO,114963,Pre to Post 12 months SIMO Unlmins 7GB Plan,14.715,0.73575
SIMO,114964N,Pre to Post 12 months SIMO Unlmins 10GB Plan,35.97,1.7985
SIMO,114964,Pre to Post 12 months SIMO Unlmins 10GB Plan,17.985,0.89925
SIMO,115180N,30d SIMO 1GB Red Plan,6.54,0.327
SIMO,115180,30d SIMO 1GB Red Plan,3.27,0.1635
SIMO,115181N,30d SIMO 5GB Red Plan,7.63,0.3815
SIMO,115181,30d SIMO 5GB Red Plan,3.815,0.19075
SIMO,115182N,30d SIMO 12GB Red Plan,7.63,0.3815
SIMO,115182,30d SIMO 12GB Red Plan,3.815,0.19075
SIMO,115183N,30d SIMO 20GB Red Plan,8.99,0.4495
SIMO,115183,30d SIMO 20GB Red Plan,4.495,0.22475
SIMO,115184N,30d SIM Only 120GB Red Plan,8.99,0.4495
SIMO,115184,30d SIM Only 120GB Red Plan,4.495,0.22475
SIMO,115185N,30d SIM Only 200GB Red Plan,10.08,0.504
SIMO,115185,30d SIM Only 200GB Red Plan,5.04,0.252
SIMO,115186N,30d SIMO Unlimited Lite Plan,10.08,0.504
SIMO,115186,30d SIMO Unlimited Lite Plan,6.5520000000000005,0.32760000000000006
SIMO,115187N,30d SIMO Unlimited Plan,11.17,0.5585
SIMO,115187,30d SIMO Unlimited Plan,7.2605,0.36302500000000004
SIMO,115188N,30d SIMO Unlimited Max Plan,12.81,0.6405000000000001
SIMO,115188,30d SIMO Unlimited Max Plan,8.326500000000001,0.41632500000000006
SIMO,115189N,12m SIMO 1GB Red Plan,39.24,1.9620000000000002
SIMO,115189,12m SIMO 1GB Red Plan,19.62,0.9810000000000001
SIMO,115190N,12m SIMO 5GB Red Plan,52.32,2.616
SIMO,115190,12m SIMO 5GB Red Plan,26.16,1.308
SIMO,115191N,12m SIMO 5GB Red Plan with Entertainment,57.16,2.858
SIMO,115191,12m SIMO 5GB Red Plan with Entertainment,28.58,1.429
SIMO,115192N,12m SIM Only 12GB Red Plan,52.32,2.616
SIMO,115192,12m SIM Only 12GB Red Plan,26.16,1.308
SIMO,115193N,12m SIM Only 12GB Red Plan with Entertainment,57.16,2.858
SIMO,115193,12m SIM Only 12GB Red Plan with Entertainment,28.58,1.429
SIMO,115194N,12m SIMO 20GB Red Plan,68.67,3.4335000000000004
SIMO,115194,12m SIMO 20GB Red Plan,34.335,1.7167500000000002
SIMO,115195N,12m SIMO 20GB Red Plan with Entertainment,73.51,3.6755000000000004
SIMO,115195,12m SIMO 20GB Red Plan with Entertainment,36.755,1.8377500000000002
SIMO,115196N,12m SIM Only 120GB Red Plan,68.67,3.4335000000000004
SIMO,115196,12m SIM Only 120GB Red Plan,34.335,1.7167500000000002
SIMO,115197N,12m SIM Only 120GB Red Plan with Entertainment,73.51,3.6755000000000004
SIMO,115197,12m SIM Only 120GB Red Plan with Entertainment,36.755,1.8377500000000002
SIMO,115198N,12m SIM Only 200GB Red Plan,81.75,4.0875
SIMO,115198,12m SIM Only 200GB Red Plan,40.875,2.04375
SIMO,115199N,12m SIM Only 200GB Red Plan with Entertainment,86.59,4.3295
SIMO,115199,12m SIM Only 200GB Red Plan with Entertainment,43.295,2.16475
SIMO,115200N,12m SIMO Unlimited Lite Plan,81.75,4.0875
SIMO,115200,12m SIMO Unlimited Lite Plan,53.1375,2.6568750000000003
SIMO,115201N,12m SIMO Unlimited Plan,94.83,4.7415
SIMO,115201,12m SIMO Unlimited Plan,61.6395,3.081975
SIMO,115202N,12m SIMO Unlimited Plan with Entertainment,99.67,4.9835
SIMO,115202,12m SIMO Unlimited Plan with Entertainment,64.7855,3.239275
SIMO,115203N,12m SIMO Unlimited Max Plan,114.45,5.7225
SIMO,115203,12m SIMO Unlimited Max Plan,74.3925,3.719625
SIMO,115204N,12m SIMO Unlimited Max Plan with Entertainment,119.29,5.964500000000001
SIMO,115204,12m SIMO Unlimited Max Plan with Entertainment,77.53850000000001,3.876925000000001
SIMO,115205N,18m SIMO 1GB Red Plan,53.96,2.6980000000000004
SIMO,115205,18m SIMO 1GB Red Plan,26.98,1.3490000000000002
SIMO,115206N,18m SIMO 5GB Red Plan,73.58,3.6790000000000003
SIMO,115206,18m SIMO 5GB Red Plan,36.79,1.8395000000000001
SIMO,115207N,18m SIM Only 5GB Red Plan with Entertainment,80.83,4.0415
SIMO,115207,18m SIM Only 5GB Red Plan with Entertainment,40.415,2.02075
SIMO,115208N,18m SIM Only 12GB Red Plan,73.58,3.6790000000000003
SIMO,115208,18m SIM Only 12GB Red Plan,36.79,1.8395000000000001
SIMO,115209N,18m SIM Only 12GB Red Plan with Entertainment,80.83,4.0415
SIMO,115209,18m SIM Only 12GB Red Plan with Entertainment,40.415,2.02075
SIMO,115210N,18m SIMO 20GB Red Plan,98.1,4.905
SIMO,115210,18m SIMO 20GB Red Plan,49.05,2.4525
SIMO,115211N,18m SIM Only 20GB Red Plan with Entertainment,105.36,5.268000000000001
SIMO,115211,18m SIM Only 20GB Red Plan with Entertainment,52.68,2.6340000000000003
SIMO,115212N,18m SIM Only 120GB Red Plan,98.1,4.905
SIMO,115212,18m SIM Only 120GB Red Plan,49.05,2.4525
SIMO,115213N,18m SIM Only 120GB Red Plan with Entertainment,105.36,5.268000000000001
SIMO,115213,18m SIM Only 120GB Red Plan with Entertainment,52.68,2.6340000000000003
SIMO,115214N,18m SIM Only 200GB Red Plan ,112.82,5.641
SIMO,115214,18m SIM Only 200GB Red Plan ,56.41,2.8205
SIMO,115215N,18m SIM Only 200GB Red Plan with Entertainment,120.07,6.0035
SIMO,115215,18m SIM Only 200GB Red Plan with Entertainment,60.035,3.00175
SIMO,115216N,18m SIMO Unlimited Lite Plan,112.82,5.641
SIMO,115216,18m SIMO Unlimited Lite Plan,73.333,3.66665
SIMO,115217N,18m SIMO Unlimited Plan,132.44,6.622
SIMO,115217,18m SIMO Unlimited Plan,86.086,4.3043000000000005
SIMO,115218N,18m SIM Only Unlimited Plan with Entertainment,139.69,6.984500000000001
SIMO,115218,18m SIM Only Unlimited Plan with Entertainment,90.7985,4.539925
SIMO,115219N,18m SIM Only Unlimited Max Plan,156.96,7.848000000000001
SIMO,115219,18m SIM Only Unlimited Max Plan,102.02400000000002,5.101200000000001
SIMO,115220N,18m SIM Only Unlimited Max Plan with Entertainment ,164.22,8.211
SIMO,115220,18m SIM Only Unlimited Max Plan with Entertainment ,106.74300000000001,5.337150000000001
SIMO,115221N,24m SIMO 1GB Red Plan,71.94,3.597
SIMO,115221,24m SIMO 1GB Red Plan,35.97,1.7985
SIMO,115222N,24m SIMO 5GB Red Plan,98.1,4.905
SIMO,115222,24m SIMO 5GB Red Plan,49.05,2.4525
SIMO,115223N,24m SIMO 5GB Red Plan with Entertainment,107.78,5.389
SIMO,115223,24m SIMO 5GB Red Plan with Entertainment,53.89,2.6945
SIMO,115224N,24m SIM Only 12GB Red Plan,98.1,4.905
SIMO,115224,24m SIM Only 12GB Red Plan,49.05,2.4525
SIMO,115225N,24m SIM Only 12GB Red Plan with Entertainment,107.78,5.389
SIMO,115225,24m SIM Only 12GB Red Plan with Entertainment,53.89,2.6945
SIMO,115226N,24m SIMO 20GB Red Plan,130.8,6.540000000000001
SIMO,115226,24m SIMO 20GB Red Plan,65.4,3.2700000000000005
SIMO,115227N,24m SIMO 20GB Red Plan with Entertainment,140.48,7.024
SIMO,115227,24m SIMO 20GB Red Plan with Entertainment,70.24,3.512
SIMO,115228N,24m SIM Only 120GB Red Plan,130.8,6.540000000000001
